symbol,data_days,start_date,end_date,avg_volume_usd,dev_mean_pct,dev_std_pct,corr_raw_next,corr_diff_next,corr_zscore_next,total_return,sharpe,win_rate,max_drawdown,extreme_down_count,extreme_down_reversal_pct,extreme_up_count,extreme_up_reversal_pct,return_2025,return_2026,return_2024,return_2023,return_2021,return_2022
KAIA,458,2024-12-04,2026-03-06,5945313.295826507,-0.07362463882816415,0.08948073485604702,-0.11743446707644253,-0.11206906325835415,-0.050099587529294574,0.6752446804681795,0.5443868512563584,52.92792792792793,-0.7853531695008668,9,55.55555555555556,9,44.44444444444444,-0.12042046714415844,0.3202393483996524,0.4754257992126856,,,
OXT,939,2023-08-11,2026-03-06,2169033.266282428,-0.032354655305444034,0.16150878335754554,0.013015889056739954,-0.019389390115906326,-0.0211221586536044,1.1846130633800205,0.5383625377486987,50.16216216216216,-2.20030304663809,21,42.857142857142854,17,47.05882352941176,2.2974584326805765,-0.35352983686051476,-0.747186867764773,-0.012128664675267187,,
IO,634,2024-06-11,2026-03-06,19389970.80125831,-0.06174374437131586,0.1587147650472278,0.010789550928564881,-0.006988122698848432,-0.025390387893630992,1.1562609251955667,0.5354599207071236,49.193548387096776,-0.9356221733418588,14,42.857142857142854,5,60.0,0.5988792372709648,0.04011689210693148,0.5172647958176696,,,
POWR,862,2023-10-27,2026-03-06,4344737.107466009,-0.036411061110396624,0.13072364029826167,0.0805536204078197,0.040455959340662935,0.05619207889100615,1.241732101964182,0.5340923050543545,50.589622641509436,-0.9041629749920765,18,38.88888888888889,9,22.22222222222222,0.3076112738668879,0.21251288101870203,0.6258218767166565,0.09578607036193454,,
PEOPLE,1534,2021-12-24,2026-03-06,23315610.03305978,-0.027722925878075635,0.09863990607602484,-0.0724043652374639,-0.05154609283379873,-0.008060748880657843,3.1750791362864987,0.5049680471998421,50.19736842105264,-3.4098745583994328,29,65.51724137931035,27,33.33333333333333,0.9944945176345302,0.7193447344980886,-2.084544761259953,0.9015034733287774,,2.644281172085053
AI,789,2024-01-08,2026-03-06,11573840.823428174,-0.04136213487089545,0.11540088596428755,0.020661335018064903,0.02288498863921816,0.01696868247072643,1.2751838350636575,0.4959527979876206,51.2258064516129,-1.0642404134434456,16,37.5,20,45.0,0.4743560285518552,-0.011300060650151766,0.8121278671619525,,,
WLD,957,2023-07-24,2026-03-06,65591533.013664514,-0.010843904742578918,0.06961713664238067,0.049757359973271194,0.04023687749032267,0.03156199080154562,1.755286030883179,0.48859053118586465,50.90137857900318,-1.6010104326261099,23,21.73913043478261,16,50.0,0.857060366466427,0.5140323555670414,-0.6617923746056429,1.0459856834553536,,
DYDX,1639,2021-09-10,2026-03-06,26836810.293768845,-0.04956283773217667,0.1487076939094566,0.028783595559319874,0.017014911543246438,0.012068108313231718,2.4989992882277,0.48843910113747496,50.215384615384615,-1.4229983586749952,31,38.70967741935484,24,50.0,0.1903752230713759,-0.14155802907838622,0.15543327066447488,0.9394644245751559,0.7458094112522242,0.6094749877428615
XMR,1147,2020-12-31,2024-02-20,20725116.862132832,-0.027404455308111628,0.1780195898150098,0.04510494507520421,0.007207723898264785,0.03489794836326116,1.3604445001871046,0.48598591868392266,52.42718446601942,-1.5674845950173344,23,47.82608695652174,27,33.33333333333333,,,-0.8295243220896622,0.9980595515684112,1.6138019803676285,-0.42189270965927483
WCT,326,2025-04-15,2026-03-06,10240500.8284731,-0.1395362411619837,0.18662169248818672,-0.009812913055734614,-0.009278876869241143,-0.006702474515798219,0.55839068433639,0.4816226196403334,47.43589743589743,-1.112762738791646,11,45.45454545454545,8,50.0,0.4163493641925642,0.14204132014382587,,,,
RESOLV,269,2025-06-11,2026-03-06,7026691.581383531,-0.19492434750414805,0.2980609110845405,0.028535241270624248,0.03178268145135006,-0.04290160258201083,0.5302994141297076,0.4652415395268291,53.333333333333336,-1.1256073291705222,15,53.333333333333336,3,33.33333333333333,0.33182353943733234,0.19847587469237526,,,,
MET,114,2025-11-13,2026-03-06,14940632.710560178,-0.08646949682644767,0.07403865295837166,0.06436748302146869,0.06245058971034523,0.011898321095562641,0.1320322924956322,0.46493005043129737,52.0,-0.43327431778790004,4,50.0,0,,-0.21450590306727746,0.34653819556290966,,,,
COMP,1892,2020-12-31,2026-03-06,10590073.215859545,-0.04380123935387234,0.11018368287983625,-0.033311810073703874,-0.04107413798319257,-0.02992339395672435,2.573713016354546,0.46479258623619146,52.87539936102237,-1.2673046398005683,57,68.42105263157895,36,58.333333333333336,-0.18749064192961362,-0.21314232323455096,0.10963707310998261,0.9145481407050798,0.1966344807951681,1.7535262869084798
HOOK,1139,2023-01-23,2026-03-06,7388118.267594856,-0.03486975909155004,0.11433063773905376,0.019560604101139918,0.04069787128984973,0.014220562236783314,1.5236128246941942,0.4579293321249728,50.044444444444444,-1.085361862031164,28,71.42857142857143,22,45.45454545454545,1.9737276842638718,-0.12094293221282215,0.028548799777553868,-0.3577207271344085,,
COTI,1823,2021-03-10,2026-03-06,11437538.604792254,-0.06256010496700082,0.14393858081109245,-0.051262225677905573,-0.042201217959230174,-0.03921389697285658,2.8997592191409423,0.4478200075241775,49.8065229408513,-2.0443056162283417,58,36.206896551724135,29,51.724137931034484,2.0503103402209923,0.04715932488643482,-0.01089566906577677,-0.9031857796347981,2.124162498278488,-0.40779149554440197
TURBO,537,2024-09-16,2026-03-06,15078100.878791701,-0.06142234281883671,0.07324878393869551,-0.0766460338949785,-0.06792655243869947,-0.08447452375119407,0.9525633243781422,0.43726302505204956,50.09560229445506,-1.0824152684495414,15,60.0,4,75.0,1.982978752785729,-0.4568554215355327,-0.5735600068720558,,,
KAVA,1892,2020-12-31,2026-03-06,13214084.043314347,-0.04662926219824869,0.15447567094971504,0.03510544091526747,0.014164290101221026,-0.0013915156846132299,2.350684028273386,0.42629410478060575,50.159744408945684,-3.474360318407218,53,47.16981132075472,33,45.45454545454545,0.7864692748859249,-0.15660732571107838,-1.6295727061319947,-0.5441812402286652,0.9875886889427262,2.9069873365164773
BAND,1892,2020-12-31,2026-03-06,6457205.538548066,-0.01694973654547061,0.20194737431086146,-0.02208629831591591,-0.015765410615500238,-0.013260543476664645,2.705398495820583,0.4220772600979193,50.74547390841321,-2.6963191294944076,50,54.0,34,47.05882352941176,2.3420064333783004,0.378774340647114,-1.7679859827217128,0.6063081515650854,-1.1600804143332695,2.3063759672850623
LISTA,625,2024-06-20,2026-03-06,7745526.344748112,-0.058397915993704516,0.09001973954563584,0.023999064782386323,-0.025082071321423007,0.016848329663569087,0.97297904758445,0.4161032979212705,50.40916530278232,-1.2415277984137054,13,38.46153846153847,16,68.75,0.3402750147733792,0.1582113752996659,0.47449265751140357,,,
BNB,1892,2020-12-31,2026-03-06,352040798.56823796,-0.010719269638484246,0.07148129253522749,0.025572768559231174,-0.022222305629417096,0.009835086123059082,1.8017955167003081,0.41597102669444447,51.597444089456864,-1.771633449194884,52,50.0,35,51.42857142857142,0.4333565610922345,0.11012132011665843,-0.0536414357986732,0.21198861135023617,1.7765517279358487,-0.6765812679959973
IOTX,1668,2021-08-12,2026-03-06,11691068.602102233,-0.05219797871396792,0.11140728136635523,0.007616185370190768,0.0011521776703283543,-0.018588923415106175,2.3772380235314006,0.41289080051640176,50.725513905683194,-1.9427771352650247,40,47.5,37,62.16216216216216,1.4778576420272485,0.00866881083408666,0.2961770990408451,0.18875831604501825,0.9759189996854434,-0.5701428441012388
RLC,1892,2020-12-31,2026-03-06,6662408.606357936,-0.025226215631604675,0.15184466823706771,0.028121346073008317,-0.017286919851748607,-0.02442184407275382,2.7143372701442696,0.40578612605623016,50.58572949946751,-2.215450695743649,50,52.0,32,43.75,0.4522713654807554,0.23430839457411512,-1.0245337967211734,0.13910453077161733,-0.5551151469307376,3.468301922969692
BICO,891,2023-09-28,2026-03-06,2929359.158763404,-0.03040580497756966,0.12676337314357472,0.0387034977168777,-0.01096857466822768,-0.0060882971136413545,1.0200698842821847,0.40524290642299504,51.08323831242873,-1.7367141747822061,20,55.00000000000001,23,43.47826086956522,-0.7503617687249942,0.6713759344332487,0.8496472362118264,0.24940848236210522,,
DOGS,558,2024-08-26,2026-03-06,17798427.208907355,-0.06808101166640411,0.13292505958145856,-0.015876283244370015,0.023533945719973845,0.01861589530959216,0.7345711365669635,0.4006427340250593,51.83823529411765,-1.9343347350901088,9,33.33333333333333,14,71.42857142857143,1.4004368315486568,-0.1906763366621066,-0.475189358319587,,,
ADA,1892,2020-12-31,2026-03-06,194014890.78346497,-0.021081218349795258,0.0717679571028198,0.03992188052329012,-0.025047682105058297,-0.01462971051956633,1.9793873304506961,0.38805325002694585,51.17145899893504,-1.713983989042509,46,54.347826086956516,39,43.58974358974359,-0.2890000516744019,-0.007384216574151781,0.7340414357971522,-0.7779621080688054,0.6982985708649037,1.621393700105998
KAITO,380,2025-02-20,2026-03-06,18374990.962117337,-0.1199195986323563,0.15036258871501137,0.09541709041918267,0.04469925939567341,-0.009106413879022206,0.5041464327317192,0.38213745186915465,49.45355191256831,-1.6148082868769578,11,27.27272727272727,5,100.0,1.133270272465929,-0.6291238397342102,,,,
CYBER,929,2023-08-21,2026-03-06,9799865.27013958,-0.07248911372110622,0.17914678302993872,0.06943769117553789,0.11234330470638942,0.027555451889072286,1.0975457858723647,0.38065997611586305,50.81967213114754,-1.3669755676636026,29,20.689655172413794,10,60.0,-0.06321996383473805,-0.024808089680195433,1.4265905225319986,-0.24101668314470137,,
SAGA,697,2024-04-09,2026-03-06,16321984.434428552,-0.04961263883061023,0.07735211073030256,-0.0011673597484346157,0.005984829896952484,0.0034485624292383706,0.9540711254167771,0.3795475856709947,49.341142020497806,-1.3239782973270753,19,47.368421052631575,16,43.75,0.3189006800929455,0.37920824636315764,0.2559621989606736,,,
1000SATS,816,2023-12-12,2026-03-06,37733852.72170482,-0.034400499723709774,0.19401917733735813,-0.010012661297726964,0.03780745702457286,0.019088333154393327,1.0785326888883298,0.3695765904602906,51.74563591022444,-2.8606466282853686,16,62.5,12,50.0,1.8415186717877683,0.12544663185750704,-0.8361644348396359,-0.05226817991730892,,
DENT,1809,2021-03-24,2026-03-06,13976013.65819618,-0.030155762201663674,0.18500133651934875,-0.011059403122987293,-0.004637820064336801,0.004760899202103414,2.132177896643965,0.36832315512400066,50.64066852367688,-1.3935363581193767,32,50.0,27,51.85185185185185,0.7176968261886613,-0.05508194117810972,0.6699258501954071,-0.48803875473043057,0.5231317144156428,0.764544201752795
USTC,831,2023-11-27,2026-03-06,9976807.94379518,-0.028794993253238275,0.11958201342566277,-0.06422581544723578,-0.02778486000388286,-0.03781094542348209,0.9501561652527154,0.36511766690294306,51.774785801713584,-2.180068452439344,17,41.17647058823529,10,40.0,2.4378073720125446,-0.19466933724306057,-1.2522179730244685,-0.04076389649230061,,
NMR,989,2023-06-22,2026-03-06,3686609.8091340745,-0.05594498451789001,0.16196108350374588,-0.010509299015084456,-0.022925634078058685,-0.015469218451805567,1.2723429463792917,0.3632646683607354,48.30769230769231,-1.2809725787558088,32,53.125,16,37.5,1.0878304464927213,-0.07846017202602107,-0.6686846243345778,0.9316572962471694,,
D,422,2025-01-09,2026-03-06,2147661.8444873225,-0.12373590298498437,0.3877522861806754,0.0386700653898579,-0.009204230994875865,0.023028001573290904,0.45448784566016587,0.36201242121782623,50.98039215686274,-0.7637878640684472,11,36.36363636363637,8,62.5,0.024074962437271807,0.43041288322289406,,,,
LA,241,2025-07-09,2026-03-06,5341319.293797717,-0.21428446892728456,0.41996629356164905,0.14229480518965748,0.14078725771139372,0.02810142200747441,0.26823524715954206,0.3519971603641832,54.18502202643172,-1.0654161321754971,10,40.0,1,0.0,0.7405938957119036,-0.47235864855236154,,,,
SOMI,186,2025-09-02,2026-03-06,31419044.330864515,-0.1665289587396831,0.1402037544368055,0.11479374799859526,0.10509229561818041,0.024888285370271972,0.27297073486353896,0.3401925048806303,52.32558139534884,-0.9446816763177363,9,33.33333333333333,1,100.0,0.2399630653362691,0.033007669527269745,,,,
ASTER,152,2025-10-06,2026-03-06,109769115.29164553,-0.05368165641645669,0.08177960453446152,-0.11221593298413475,0.007403955750760801,-0.054357295463921644,0.15580184942831865,0.33514611913187736,49.275362318840585,-0.6449140647809574,1,100.0,2,0.0,-0.2677292740116016,0.4235311234399203,,,,
PUNDIX,311,2025-04-30,2026-03-06,1878390.6589182313,-0.1576884262344744,0.1244827021823924,-0.01548841665489175,0.036618625921061146,-0.015567363173750175,0.20525048759814857,0.3288669170627541,49.158249158249156,-0.6843210510876071,9,33.33333333333333,5,40.0,0.08109794000274961,0.12415254759539895,,,,
COW,486,2024-11-06,2026-03-06,8984599.83642743,-0.07164733721858411,0.10261809305445364,0.008225010420584102,-0.024803962387461076,-0.053741477193726885,0.5819267391754668,0.3227025803865566,48.30508474576271,-1.445620906669427,10,40.0,9,55.55555555555556,0.5339311104474271,-0.22645413504020384,0.2744497637682428,,,
REZ,676,2024-04-30,2026-03-06,7659628.491481099,-0.09006078134236126,0.15689398499484417,0.026459140591255852,-0.018166831882908307,-0.006204066438510486,0.7991998606746841,0.32214640073154505,51.20845921450151,-1.3181070817933378,22,50.0,7,57.14285714285714,0.9619537751215103,0.2218454940683613,-0.3845994085151875,,,
TRU,1096,2023-03-07,2026-03-06,5597969.855741706,-0.01776368520418841,0.2363419954341253,0.031742560674142835,0.019077112748516284,-0.021997403090864235,1.1180660369262383,0.3209626188113258,50.0,-1.3303954572965861,20,40.0,18,83.33333333333334,0.9537008311936889,-0.09073652180289227,0.3695627967019611,-0.11446106916651833,,
BMT,354,2025-03-18,2026-03-06,4500118.315144681,-0.09738371437333991,0.130931478740125,0.004599564645179275,-0.025683239610027324,0.008954875439389023,0.3541817663902499,0.3089071516921096,48.529411764705884,-1.5531707714529106,5,60.0,6,66.66666666666666,0.35594286060382785,-0.0017610942135766194,,,,
BEL,1892,2020-12-31,2026-03-06,5739030.738658476,-0.03380134184298765,0.6755091736589334,-0.2405494986164786,-0.19706740807540588,-0.016935695617298675,2.3696296545082336,0.30887496681037696,51.01171458998935,-1.610231662324603,60,56.666666666666664,38,39.473684210526315,0.5475045992123976,0.29078995043888844,-0.5721359074630118,0.46647932737361375,0.4321729277947445,1.2048187571516098
BEAMX,841,2023-11-17,2026-03-06,9377646.41549399,-0.03291352979327386,0.09879073497138614,0.0505857130697355,-0.02694645409435478,0.014857314642894382,0.7739701928455704,0.30329700601358056,51.14873035066505,-1.2475860824601783,22,31.818181818181817,22,50.0,0.780281015643762,-0.005637226268346285,0.5201066613635886,-0.5207802578934333,,
NEAR,1892,2020-12-31,2026-03-06,60507307.65441408,-0.022262810890924065,0.10193672133823992,0.03612354567086543,-0.05417948211639584,-0.03055026131104431,1.8969793327777036,0.3032125332279231,51.75718849840255,-1.6295162135185624,53,50.943396226415096,34,50.0,-0.23381637836327063,0.39951071237655444,-0.09722750327007856,-0.010557274140701733,0.3284121794894014,1.5106575966857956
LINEA,178,2025-09-10,2026-03-06,29391524.28471866,-0.10101274157630735,0.1312605088408609,-0.018196549773644637,0.01762050414271538,-0.08104448967502283,0.1723781379049496,0.30261466546509574,50.0,-0.5277238222165124,4,25.0,0,,-0.19151447698366986,0.36389261488861946,,,,
ATA,1649,2021-08-31,2026-03-06,5143459.35571789,-0.017607132109040077,0.19852662420104364,0.009558126550403619,0.044459061836378655,-0.01421176668260421,1.6253616293786388,0.29824456463974847,50.948012232415905,-2.3395946945324884,40,45.0,22,59.09090909090909,-0.296470352867522,-0.34187233609384027,-0.6190005027625018,1.0684206912764576,-0.45134904357806915,2.265633173404111
ENSO,144,2025-10-14,2026-03-06,16234063.07757292,-0.3932368445234583,0.582593370386847,0.0895421096813812,0.02161862548075406,-0.06769537890525552,0.3042223912642338,0.298008929038377,46.92307692307692,-1.2250222701783122,9,22.22222222222222,1,100.0,0.0023353567005635067,0.3018870345636703,,,,
WOO,1429,2022-04-08,2026-03-06,4704446.919298411,-0.05269048231063014,0.11015895586132961,-0.004730350551960878,-0.024293852831067154,0.0002441519539211022,1.2546861183075992,0.29315825827333053,52.36749116607774,-1.621654824453906,37,37.83783783783784,29,55.172413793103445,1.2217782547118818,-0.12962317488527964,-0.8902395209237758,1.2996212466913315,,-0.2468506872865588
KSM,1892,2020-12-31,2026-03-06,12341404.929894928,-0.04664617188820138,0.15210866128641326,0.061740373533246476,0.03450538235820684,-0.008427495994550845,1.7666858580632265,0.2905251429868309,52.07667731629393,-4.08229808647492,52,44.230769230769226,35,60.0,0.07858156240316783,0.19352732472396283,-1.405099251024844,-1.1662551656669318,3.2065588435676142,0.8593725440602531
1INCH,1892,2020-12-31,2026-03-06,14011567.763080597,-0.04132657040587433,0.11794539701532429,0.02564210420796872,-0.007482583774037061,-0.009260628802232536,1.5639323695564376,0.28376412117675537,50.638977635782744,-1.6621221000402606,37,54.054054054054056,37,64.86486486486487,1.1074947555779846,0.1072505696952627,-0.24168424158053237,-0.6022711525514495,1.629052423273611,-0.43590998485843646
STRK,746,2024-02-20,2026-03-06,23257721.850651775,-0.029876254410948506,0.09032130926599866,-0.023856312572082657,-0.008549974619057384,-0.023546332426061543,0.6519924498582161,0.2774168360234732,51.63934426229508,-1.1567145423817857,20,50.0,11,72.72727272727273,1.4644441850677545,-0.2207046640355126,-0.591747071174026,,,
USUAL,444,2024-12-18,2026-03-06,25384011.22365971,-0.09749877396049453,0.13122725664098658,-0.006142514470301891,-0.024101746305901114,0.005885934707939917,0.4656206659185168,0.27336260154105374,50.23255813953489,-1.479340252091741,9,55.55555555555556,11,63.63636363636363,0.6875090781613167,-0.22188841224279976,,,,
