symbol,data_days,avg_volume_usd,sharpe_gross,sharpe_net,return_gross,return_net,win_gross,win_net,dd_gross,dd_net,n_trades,turnover_pct,total_cost
STEEM,836,2664645.466945609,-0.1639558263190919,-0.30724098122209054,-0.34167946190475784,-0.6404794619047621,49.760765550239235,49.282296650717704,-1.3009246764883522,-1.477911617368512,374,44.73684210526316,0.29880000000000007
INIT,303,11122490.876675963,-0.24116695997009038,-0.30834252295708425,-0.31085410093520327,-0.39765410093520537,51.48514851485149,51.48514851485149,-1.1774354649654282,-1.1790354649654284,109,35.973597359735976,0.0868
ETHFI,705,34792719.91849763,-0.22770445772936668,-0.31551300296962714,-0.5753518690114816,-0.7973518690114793,47.5177304964539,47.23404255319149,-2.409751445978314,-2.476151445978314,278,39.43262411347518,0.22200000000000003
ACT,467,32820579.878553905,-0.22317522036327825,-0.3225147990111087,-0.4426144332074131,-0.6398144332074118,51.39186295503212,50.74946466809421,-1.9666146682344519,-2.021014668234452,247,52.890792291220556,0.19720000000000004
BNT,926,2154071.639165968,-0.18223647693488287,-0.329486143779073,-0.40845310369451615,-0.7384531036945078,50.75593952483801,50.53995680345572,-2.656475809926606,-2.7656622600965144,413,44.600431965442766,0.33000000000000007
GRT,1878,23005969.975670163,-0.22376699520708485,-0.32949688438843955,-1.3910880918999076,-2.0482880918999014,48.45580404685836,48.18956336528222,-3.254208608400581,-3.769408608400579,822,43.76996805111821,0.6572000000000001
ORDI,837,53554730.08308526,-0.24147948437281316,-0.33147575428553977,-0.7560651888932876,-1.0380651888932837,50.89605734767025,50.29868578255675,-4.015576335631051,-4.165976335631051,353,42.17443249701314,0.28200000000000003
PHB,1101,5107113.290271758,-0.23834749162474667,-0.34156892271862166,-0.8956797105692756,-1.284079710569269,49.59128065395095,49.50045413260672,-3.6397650378690027,-3.912565037868996,486,44.141689373297005,0.3884000000000001
VIRTUAL,316,29013984.435370035,-0.2655858440733854,-0.3468658815451806,-0.3613714305325616,-0.47217143053256116,50.63291139240506,50.63291139240506,-1.433543635889506,-1.4527436358895052,139,43.9873417721519,0.11080000000000001
2Z,142,19622102.3463991,-0.24602883511671145,-0.34726377336945885,-0.10359943283510509,-0.14639943283510587,47.88732394366197,47.88732394366197,-0.6157744223708576,-0.6344047704895396,54,38.028169014084504,0.0428
ANKR,1852,11631166.6063941,-0.24264772830067943,-0.35158300839279,-1.3693428314249694,-1.9841428314249665,49.29805615550756,49.13606911447084,-3.2018973060608156,-3.758697306060813,769,41.522678185745136,0.6148000000000001
GAS,850,8115902.914854862,-0.23715457834688522,-0.3537352374177132,-0.5581574662978094,-0.832157466297805,48.470588235294116,48.35294117647059,-1.714560509769337,-1.8193605097693373,343,40.35294117647059,0.274
ZEC,1878,37154213.412505746,-0.2583731211915144,-0.3677287479116106,-1.5046978745294821,-2.1418978745294717,49.680511182108624,49.52076677316294,-4.86155404692641,-5.17275404692641,797,42.438764643237484,0.6372000000000001
ACX,442,4855239.335840021,-0.22718962491507466,-0.3708694418712094,-0.2685926444749104,-0.43859264447491253,52.03619909502263,51.35746606334841,-1.0096206885220593,-1.09762068852206,213,48.19004524886878,0.17000000000000004
HUMA,271,7778884.696654879,-0.2560336020394314,-0.37378561578532826,-0.2131568953996742,-0.31115689539967484,49.815498154981555,49.815498154981555,-0.8905957747157981,-0.9193957747157985,123,45.38745387453875,0.098
CFX,1097,23173772.259622637,-0.282133123414172,-0.3835971585348276,-1.1227858285701422,-1.5263858285701302,49.5897903372835,49.22515952597995,-3.7233901435054126,-4.008190143505406,505,46.03463992707384,0.4036
SYS,551,1813269.489766248,-0.26853005968839044,-0.3995793229618662,-0.4129377226625701,-0.6141377226625718,47.005444646098006,46.46098003629764,-1.5828059056231982,-1.631605905623197,252,45.73502722323049,0.20120000000000005
WAXP,857,2138848.2605946497,-0.2501825820911923,-0.4016980019976127,-0.4839356954408127,-0.7771356954408166,46.67444574095683,46.44107351225204,-1.501942846173353,-1.7134255031107342,367,42.82380396732789,0.2932
THETA,1878,32707016.52044802,-0.28525848842254,-0.40236484536885353,-1.6048390422656253,-2.263639042265627,50.0,49.78700745473908,-3.4610752874105906,-3.866675287410592,824,43.87646432374867,0.6588
SIGN,299,4873980.026503833,-0.33267763652434396,-0.42531364231725177,-0.31130283791565394,-0.39810283791565415,50.50167224080268,50.16722408026756,-0.9872834000018278,-1.0240834000018282,109,36.45484949832776,0.0868
BANANAS31,331,8186278.522761744,-0.367716553923736,-0.4257106363587908,-0.681883452121895,-0.789483452121896,53.17220543806647,52.87009063444109,-2.3536323801816055,-2.4008323801816065,135,40.78549848942598,0.1076
JASMY,1403,17736244.179010052,-0.3276469414095567,-0.42620439980078256,-1.5268446990893123,-1.9856446990893017,49.25160370634355,48.966500356379186,-3.4802989017897623,-3.630698901789755,574,40.91233071988596,0.4588
DEXE,424,3119388.479568173,-0.3169855740036037,-0.4301283703293541,-0.42265963828825037,-0.5734596382882512,52.358490566037744,51.886792452830186,-1.1382352506793976,-1.1742352506793978,189,44.575471698113205,0.1508
LPT,1563,7214420.151417527,-0.3422330871190626,-0.43316493985437193,-1.9940612020879218,-2.5240612020879225,49.520153550863725,49.32821497120921,-3.51698640077677,-3.6728881865544354,663,42.41842610364684,0.53
CATI,519,7623533.442912476,-0.33397467169228456,-0.4428226424736473,-0.5785610175916969,-0.7669610175916924,51.83044315992292,51.252408477842,-2.7917389875363807,-2.8685389875363785,236,45.472061657032754,0.1884
SFP,1823,7537125.108327679,-0.34678199197154735,-0.44302179167249683,-2.302705387348701,-2.94230538734869,49.75315414152496,49.424026330224905,-3.698953716862078,-3.8077537168620768,800,43.883708173340644,0.6396000000000002
MINA,1110,8841546.661914866,-0.336114054086177,-0.45410235374519453,-1.027636351592158,-1.3880363515921388,50.18018018018018,49.90990990990991,-1.9710287774427249,-2.238099858722585,451,40.630630630630634,0.36040000000000005
AVAX,1878,102098186.59919481,-0.3497261304682267,-0.4577695581465162,-2.109976847251077,-2.7615768472510642,48.82854100106496,48.56230031948881,-5.0958748081539635,-5.404265801808418,815,43.39723109691161,0.6516000000000002
YGG,931,11107341.661609102,-0.3626453114038284,-0.4627843318311681,-1.159037328649839,-1.4794373286498437,48.5499462943072,48.22771213748657,-2.0411252812455727,-2.1619252812455736,401,43.07196562835661,0.3204
BIO,414,16460832.230054837,-0.3945203054183299,-0.46913454127630067,-0.720755235231575,-0.8571552352315757,47.58454106280193,47.58454106280193,-1.9732735360740725,-2.093273536074073,171,41.30434782608695,0.13640000000000002
HEMI,151,14132739.123303607,-0.36627729222179484,-0.4705294839444069,-0.19559910568406702,-0.2511991056840683,51.65562913907284,50.993377483443716,-0.9884210592692259,-1.0236210592692268,70,46.35761589403973,0.0556
MEME,841,22301039.62069235,-0.40492749561149544,-0.49270905695605616,-1.294275703347688,-1.5746757033476841,49.10820451843044,48.75148632580262,-3.202701886289211,-3.385824860144595,351,41.73602853745541,0.2804
SPELL,1264,4509535.664570123,-0.40009021285640123,-0.5059568181013819,-1.533710253697447,-1.939710253697432,47.70569620253164,47.310126582278485,-4.4694290350468275,-4.671262141622787,508,40.189873417721515,0.406
SHELL,359,5133152.256860617,-0.4263298008835985,-0.5359471905929303,-0.5207940937422082,-0.6547940937422094,48.74651810584958,48.74651810584958,-1.270069751988258,-1.3676697519882586,168,46.796657381615596,0.134
RED,352,4447620.473078552,-0.4542332883759509,-0.5519131005759988,-0.5447787513749675,-0.6619787513749689,48.29545454545455,48.01136363636363,-1.8777233420453274,-1.9129233420453282,147,41.76136363636363,0.11720000000000001
STORJ,1878,9219458.324671354,-0.4669678776288397,-0.5558148013294991,-3.2299678531949354,-3.8447678531949316,48.136315228966986,47.92332268370607,-6.600622132326185,-7.072622132326183,769,40.94781682641108,0.6148
ZIL,1878,18228867.198107053,-0.46861864860541497,-0.5750132716224604,-2.830772959750635,-3.4727729597506354,50.106496272630466,50.106496272630466,-4.4864420983089905,-4.90884209830899,803,42.75825346112886,0.6420000000000001
AGLD,938,4441517.624182773,-0.47574273565945163,-0.5751631873624552,-1.604239168222112,-1.9398391682221043,48.40085287846482,48.18763326226013,-3.003795905713898,-3.27339590571389,420,44.776119402985074,0.3356
OP,1361,40627613.85502082,-0.47711497864052616,-0.5818765990390821,-2.1105914904182406,-2.57419149041824,48.346803820720055,48.19985304922851,-2.8422068578354445,-3.052606857835441,580,42.6157237325496,0.46360000000000007
A,269,4678285.629370036,-0.4700758511288702,-0.6164547807296377,-0.29088251148714106,-0.38168251148714155,50.92936802973978,50.55762081784386,-0.6519235377084474,-0.6903235377084475,114,42.37918215613383,0.09079999999999999
PENDLE,939,18599549.96575739,-0.5206791787708341,-0.6286626279538373,-1.5674964296563627,-1.8934964296563563,48.56230031948881,48.3493077742279,-3.714489719696138,-3.951289719696131,408,43.45047923322684,0.32600000000000007
MIRA,148,22617606.533982035,-0.565274366537665,-0.6794457391700678,-0.26372228003504317,-0.31692228003504347,47.2972972972973,47.2972972972973,-0.8048743916732606,-0.8312743916732608,67,45.27027027027027,0.053200000000000004
LSK,758,2713332.8082915805,-0.5656987840201291,-0.6799543169820965,-1.2592455563610196,-1.513245556361021,50.92348284960422,50.79155672823219,-1.6075017187654443,-1.6395017187654413,318,41.952506596306065,0.254
VET,1878,49486762.30145293,-0.5664651188554843,-0.6802663110055135,-3.0299613004505694,-3.638361300450563,50.798722044728436,50.42598509052183,-4.465867826557319,-4.956267826557314,761,40.52183173588924,0.6084
ARB,1066,70479616.77721785,-0.5609815821218381,-0.6851815641245448,-1.5709609048412647,-1.91936090484126,49.43714821763602,49.249530956848034,-1.968629154256319,-2.2134291542563194,436,40.90056285178236,0.34840000000000004
KNC,1878,6074198.306600229,-0.5783402127887046,-0.6867069721072008,-3.389414160173345,-4.0242141601733294,49.73375931842385,49.30777422790202,-4.911476473905325,-5.513876473905309,794,42.2790202342918,0.6348
BLUR,820,9151622.784292944,-0.5592345572019964,-0.6928084131155949,-1.2736109611450732,-1.5788109611450623,51.34146341463415,50.97560975609756,-2.025786811708526,-2.137315237260273,382,46.58536585365854,0.3052
G,555,2010370.2696321441,-0.5356806418608312,-0.6951975262199513,-0.6751917417728301,-0.8763917417728342,48.82882882882883,48.82882882882883,-1.0776610923503898,-1.1936610923503914,252,45.40540540540541,0.20120000000000002
ORCA,442,5394226.518054496,-0.634537518188527,-0.7074453173729919,-1.1980407430810143,-1.3360407430810077,51.35746606334841,51.35746606334841,-2.406403940300865,-2.441603940300864,173,39.14027149321267,0.138
HMSTR,513,8209969.322361372,-0.6435283452645987,-0.7348550341313416,-1.1636729140936477,-1.3288729140936424,48.53801169590643,48.53801169590643,-1.3172064084947488,-1.4564064084947455,207,40.35087719298245,0.1652
YFI,1878,12088461.509089585,-0.6149342414437087,-0.7373981833406323,-3.130136349568898,-3.753736349568901,49.89350372736954,49.680511182108624,-5.513440020201967,-5.929440020201968,780,41.533546325878596,0.6236
POL,526,17976745.242767096,-0.6021789456580249,-0.7485353309754404,-0.7573269146593192,-0.9417269146593176,47.14828897338403,46.958174904942965,-1.4061616204326972,-1.5221616204326973,231,43.91634980988593,0.1844
ICX,1878,6537432.351778527,-0.6479893079249067,-0.7744526730353856,-3.509697298073405,-4.195697298073378,49.30777422790202,48.93503727369542,-4.730744609392888,-5.328344609392858,858,45.68690095846645,0.6860000000000002
WLFI,173,55022204.29020898,-0.659090269754748,-0.7958542206145668,-0.3293878422485387,-0.39778784224853925,50.28901734104046,49.71098265895954,-0.6033658078241532,-0.6185658078241534,86,49.71098265895954,0.06840000000000002
MAGIC,1123,10348188.631458178,-0.721008662643262,-0.8141093628442593,-2.8539022879594533,-3.222302287959459,49.15405164737311,48.88691006233304,-4.1859937210675415,-4.398632952014699,461,41.05075690115761,0.3684
COS,509,2316048.5039796713,-0.7215597045712375,-0.8638711438284157,-0.9944920153237845,-1.1908920153237754,47.93713163064833,47.74066797642436,-1.6544756723592946,-1.7536756723592908,246,48.33005893909627,0.19640000000000005
F,119,4805020.841497294,-0.7869226227309387,-0.896693516389942,-0.2795417397225676,-0.3183417397225685,49.57983193277311,49.57983193277311,-0.6019282640669363,-0.6263835525748599,49,41.17647058823529,0.03880000000000001
VIC,346,2288163.102914114,-0.8385392622983907,-0.9249702827001842,-1.0658109046233404,-1.1758109046233358,47.398843930635834,47.398843930635834,-1.7522168116962873,-1.7658168116962876,138,39.884393063583815,0.11
AIXBT,407,17135694.638243113,-0.855714677401483,-0.938137490782518,-1.4454054817438626,-1.5850054817438601,49.877149877149876,49.631449631449634,-2.1720285051246986,-2.260028505124697,175,42.997542997543,0.13960000000000003
ENA,690,94910327.3557135,-0.8394723157667998,-0.9475297995576094,-2.1367028267934787,-2.4115028267934755,47.2463768115942,46.95652173913044,-3.445922355487145,-3.625122355487141,344,49.85507246376812,0.2748
VTHO,395,3496425.790354227,-0.8165961463491888,-0.9475347543008275,-0.7877308635262449,-0.9137308635262477,49.62025316455696,49.62025316455696,-1.6155146791250614,-1.7283146791250639,158,40.0,0.126
THE,451,15858076.74763645,-0.8673659057986909,-0.9607455835310967,-1.5809295142367152,-1.7509295142367107,51.88470066518847,51.21951219512195,-2.3151585071944014,-2.407958507194402,213,47.22838137472284,0.17000000000000004
SKY,157,3655996.986248831,-0.8373760309870428,-0.9976657996510142,-0.29009169150226344,-0.3456916915022638,50.318471337579616,49.681528662420384,-0.6499357625849237,-0.6931357625849238,70,44.5859872611465,0.0556
EDEN,144,9712168.15660367,-0.8966899209135473,-1.0066991819228257,-0.4432220783067754,-0.49722207830677656,41.66666666666667,41.66666666666667,-0.8469884356501144,-0.8509884356501145,68,47.22222222222222,0.054
SOPH,269,3952391.491660495,-0.9110581570343251,-1.0135025869373637,-0.727748974358597,-0.8097489743585979,52.04460966542751,52.04460966542751,-1.4288575885239485,-1.467257588523949,103,38.28996282527881,0.082
LAYER,375,12048141.428392153,-0.9509470985958839,-1.0392494143747188,-1.1776806455437416,-1.2868806455437414,45.6,45.6,-2.8495506016230183,-2.927150601623018,137,36.53333333333333,0.10919999999999999
HAEDAL,276,3195084.162419345,-0.9245041875843552,-1.0460784112897412,-0.8220515868552924,-0.9304515868552896,50.0,49.63768115942029,-1.6650393626734459,-1.7162393626734465,136,49.275362318840585,0.1084
MLN,327,2186969.2899914663,-0.978416778128524,-1.066853886691442,-1.2464191726180756,-1.3596191726180753,51.37614678899083,50.764525993883794,-1.5600541685230533,-1.6243854171658536,142,43.425076452599384,0.1132
ALT,758,16816484.975358136,-1.0217547098973292,-1.12824351939024,-2.548420194798264,-2.8136201947982595,49.47229551451187,49.07651715039577,-3.111429359206556,-3.29142935920655,332,43.79947229551451,0.26520000000000005
GLM,730,4549398.209517621,-1.0227402416364846,-1.1294196999799577,-2.0290217378551096,-2.241421737855106,47.534246575342465,47.397260273972606,-2.531024259397758,-2.7038242593977553,266,36.43835616438356,0.2124
STO,295,4008868.8904767637,-1.0765646437470104,-1.164272372959863,-1.2075462769629182,-1.305546276962918,51.52542372881356,51.52542372881356,-1.6958664391327978,-1.7640474734990144,123,41.69491525423729,0.098
MOVE,439,18659330.554461766,-1.0814244981309296,-1.1859645812178308,-1.5137079402429332,-1.660507940242929,49.202733485193626,48.9749430523918,-2.5270188661964945,-2.587018866196493,184,41.91343963553531,0.1468
ME,438,8745562.717257641,-1.1130886290103117,-1.208755117690465,-1.4523604231628247,-1.5775604231628229,49.77168949771689,49.31506849315068,-1.8892105564483561,-2.0036105564483546,157,35.84474885844749,0.1252
ARK,883,5326273.816901783,-1.1268976841671057,-1.2262512273983328,-3.1578918421175732,-3.435891842117564,45.75311438278596,45.18686296715742,-3.4305447068670665,-3.7049447068670562,348,39.41109852774632,0.278
ZBT,127,16675609.880981702,-1.1970005698549753,-1.2541911526877547,-0.8112729060607621,-0.8500729060607626,48.031496062992126,48.031496062992126,-1.4281402521749582,-1.4448960089601188,49,38.582677165354326,0.03880000000000001
CVC,281,933478.3178950507,-1.1266735942110515,-1.265173386636316,-0.6743128481567434,-0.7571128481567444,49.11032028469751,48.754448398576514,-1.3667274646948784,-1.4163274646948791,104,37.01067615658363,0.0828
PAXG,331,38740825.05412606,-0.8060337365183771,-1.2728370138117937,-0.20072738590129469,-0.3163273859012946,48.6404833836858,45.9214501510574,-0.3622663778944418,-0.38958461477640083,145,43.80664652567976,0.11560000000000001
FLUX,536,2010442.8639243434,-1.1708551367407147,-1.2734729213509175,-2.2279221698993164,-2.4235221698993135,47.94776119402985,47.94776119402985,-2.4959798197689107,-2.646488668063512,245,45.7089552238806,0.19560000000000002
OPEN,166,25521170.325311776,-1.3121242333169227,-1.3883336042056849,-0.8213313215199531,-0.8689313215199542,45.78313253012048,45.78313253012048,-0.9287058452703376,-0.9343058452703377,60,36.144578313253014,0.047599999999999996
SAHARA,240,9396944.163885001,-1.4108065462139916,-1.4718641911373609,-1.3415324815278487,-1.4003324815278475,46.666666666666664,46.666666666666664,-2.256200221791708,-2.2906002217917067,74,30.833333333333336,0.058800000000000005
TOWNS,200,6039691.395685187,-1.489775508954871,-1.5875634248380497,-0.9749943337423208,-1.0393943337423217,42.0,41.0,-1.3919382056609497,-1.4255382056609502,81,40.5,0.0644
RENDER,575,21040854.88566263,-1.5655483292755223,-1.685844941130695,-2.610519334740225,-2.810919334740224,48.17391304347826,48.0,-3.0770408058885605,-3.2634408058885604,251,43.65217391304348,0.20040000000000002
PNUT,467,73912020.89730102,-1.6101102678271972,-1.696747555970241,-3.4593472968792693,-3.6461472968792648,46.03854389721627,46.03854389721627,-4.843116811918875,-4.985516811918872,234,50.107066381156315,0.18680000000000002
KERNEL,313,6973208.633824372,-1.6088834460274766,-1.7103014718098906,-1.7116892187953654,-1.819289218795363,47.6038338658147,47.284345047923324,-2.64000568776983,-2.702405687769828,135,43.13099041533546,0.1076
CTK,297,1209381.69975955,-1.6059993470882405,-1.7167419044666625,-1.168064217602527,-1.249264217602527,46.464646464646464,46.464646464646464,-1.153962321328493,-1.232362321328493,102,34.34343434343434,0.0812
METIS,711,3552769.5107733514,-1.6628375625553038,-1.7701864289916336,-3.6624096620677085,-3.899609662067695,46.554149085794656,45.9915611814346,-4.571629034418842,-4.683629034418839,297,41.77215189873418,0.23720000000000002
MITO,176,7851628.297383074,-1.6763836380529495,-1.7721781289467828,-1.1738660208313785,-1.2406660208313782,48.29545454545455,48.29545454545455,-1.5163577366514889,-1.5651577366514888,84,47.72727272727273,0.06680000000000001
WIF,718,111091507.99619779,-1.7208543485532173,-1.8113014233425346,-4.800228419053105,-5.0510284190531,46.10027855153203,45.96100278551532,-5.234629350280204,-5.440229350280196,314,43.73259052924791,0.2508
EUL,131,9118278.604782345,-1.850540401933417,-1.9473552302275625,-0.8905729191279627,-0.9365729191279634,45.038167938931295,45.038167938931295,-0.9833430193737701,-1.0289430193737708,58,44.274809160305345,0.046
AWE,276,1849866.4139042415,-1.8766422105878693,-1.9676401467113007,-1.4523323422020602,-1.5231323422020617,49.275362318840585,48.91304347826087,-1.500233343119575,-1.5706333431195765,89,32.2463768115942,0.0708
RARE,555,8349040.086262988,-1.9226722895286192,-2.037197964324724,-3.5011956562758746,-3.7095956562758743,46.126126126126124,45.765765765765764,-3.6390687522509206,-3.8206687522509193,261,47.02702702702703,0.2084
YB,129,6675133.597930141,-1.9551927308106392,-2.0679115076571373,-0.8832927446671569,-0.9348927446671575,44.96124031007752,44.96124031007752,-0.8581332775073527,-0.8869332775073531,65,50.3875968992248,0.05160000000000001
ALLO,102,11160225.235471033,-2.0711215533305536,-2.1674848384751813,-0.7863338742006065,-0.8235338742006074,43.13725490196079,43.13725490196079,-0.9813354490766611,-1.017335449076662,47,46.07843137254902,0.037200000000000004
FORM,339,11771561.793916542,-2.2200391424982446,-2.282589434907966,-2.881603489756337,-2.9644034897563376,45.13274336283185,45.13274336283185,-3.7560231517491895,-3.8288231517491895,104,30.678466076696164,0.0828
SAPIEN,107,7021013.228621902,-2.354764353376331,-2.4256327319714517,-1.2083333486697212,-1.2447333486697203,46.728971962616825,45.794392523364486,-1.537188318968672,-1.5611883189686717,46,42.99065420560748,0.0364
DOLO,178,8243881.755735892,-2.5456821351987595,-2.6138778524919086,-2.02945589372265,-2.0842558937226503,50.0,49.43820224719101,-2.3737218719908926,-2.4161218719908923,69,38.764044943820224,0.0548
